image_name,model,layer,scheduler,optimizer,max_iter,lr,device,loss_func,image_path,seed,loss,penalty,orig_image_category,met_image_category,pearson_corr
macaque,ResNet50,layer4,StepLR-1000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,1,0.029571088030934334,0.0,guenon,guenon,0.9643080538811886
macaque,ResNet50,layer4,StepLR-3000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,1,0.019723784178495407,4.963044641925762e-9,guenon,guenon,0.9762889626125658
macaque,ResNet50,layer4,StepLR-1000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-1000.svg,0,0.006396280135959387,2.2946261779566157e-8,guenon,guenon,0.9923395263087693
macaque,ResNet50,layer4,StepLR-3000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-3000.svg,0,0.004186172038316727,2.933771611424163e-6,guenon,guenon,0.9950350684673072
macaque,ResNet50,layer4,StepLR-5000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-5000.svg,0,0.010538427159190178,0.00006810258491896093,guenon,guenon,0.9874199952361203
macaque,ResNet50,layer4,StepLR-1000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-1000.svg,1,0.00819451455026865,2.5583101859183444e-8,guenon,guenon,0.9901786861871072
macaque,ResNet50,layer4,StepLR-3000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-3000.svg,1,0.004561777226626873,9.815487373998621e-7,guenon,guenon,0.9945348783855752
macaque,ResNet50,layer4,StepLR-5000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-5000.svg,1,0.012815226800739765,0.00042383981053717434,guenon,guenon,0.9852156676730045
parrot,ResNet50,layer4,None,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,0,0.013828491792082787,7.816414040462405e-7,macaw,macaw,0.9905759362932367
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,0,0.028575733304023743,1.4747022492045403e-9,macaw,macaw,0.9804807072582054
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,0,0.01759909652173519,1.2865378096194036e-7,macaw,macaw,0.9880072462779704
parrot,ResNet50,layer4,None,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-None.svg,0,0.035538449883461,0.0,macaw,macaw,0.9756935863527944
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-1000.svg,0,0.05889935418963432,0.0,macaw,macaw,0.9596439497259786
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-3000.svg,0,0.0424940399825573,0.0,macaw,macaw,0.9709628029345752
parrot,ResNet50,layer4,None,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-None.svg,0,0.07060498744249344,0.0,macaw,macaw,0.951558056579255
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-StepLR-1000.svg,0,0.1280527114868164,0.0,macaw,macaw,0.9113954488065988
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-StepLR-3000.svg,0,0.08864117413759232,0.0,macaw,macaw,0.9389655922888759
parrot,ResNet50,layer4,None,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,0,0.02795051969587803,9.212090844812337e-6,macaw,macaw,0.9809583176715343
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,0,0.040651585906744,0.0,macaw,macaw,0.9722116674843717
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,0,0.026100371032953262,1.2838685670146788e-8,macaw,macaw,0.98219317044464
parrot,ResNet50,layer4,None,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-None.svg,0,0.05326849967241287,0.0,macaw,macaw,0.9635235969464733
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-1000.svg,0,0.09694624692201614,0.0,macaw,macaw,0.9331408027369452
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-3000.svg,0,0.06560690701007843,0.0,macaw,macaw,0.9550042559747064
parrot,ResNet50,layer4,None,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,1,0.012296486645936966,2.871697233786108e-6,macaw,macaw,0.9917207107057013
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,1,0.02943686582148075,1.9581858357042847e-9,macaw,macaw,0.979909884180114
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,1,0.018429594114422798,8.750595981155129e-8,macaw,macaw,0.9874396807611681
parrot,ResNet50,layer4,None,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-None.svg,1,0.038721080869436264,0.0,macaw,macaw,0.9735356577098496
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-1000.svg,1,0.06828103214502335,0.0,macaw,macaw,0.9531237031782079
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-3000.svg,1,0.0481327585875988,0.0,macaw,macaw,0.9670680082792282
parrot,ResNet50,layer4,None,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-None.svg,1,0.08333390206098557,0.0,macaw,macaw,0.9426784868110487
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-StepLR-1000.svg,1,0.15229517221450806,0.0,macaw,macaw,0.8940313320662115
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-StepLR-3000.svg,1,0.10133576393127441,0.0,macaw,macaw,0.9300739335227713
parrot,ResNet50,layer4,None,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,1,0.018627863377332687,7.36435712411776e-9,macaw,macaw,0.9873175367200566
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,1,0.03964211791753769,0.0,macaw,macaw,0.9729088741635554
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,1,0.022813748568296432,0.0,macaw,macaw,0.9844346443269969
parrot,ResNet50,layer4,None,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-None.svg,1,0.06266572326421738,0.0,macaw,macaw,0.9570458959790912
parrot,ResNet50,layer4,StepLR-1000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-1000.svg,1,0.10642104595899582,0.0,macaw,macaw,0.9266270100347788
parrot,ResNet50,layer4,StepLR-3000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer4_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-3000.svg,1,0.0742180347442627,0.0,macaw,macaw,0.9490564666513601
