index,filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
0,fig4a,False,0,strong_wolfe,False,5,5.0,100,0.3,1480,0.0012286709388718,928.0667893886566
0,fig4a,False,0,strong_wolfe,False,5,2.0,100,0.9,2001,0.0128151141107082,1201.6967124938965
0,fig4a,False,1,strong_wolfe,False,5,2.0,100,0.01,2001,0.038980659097433,690.2619216442108
0,fig16b,False,1,strong_wolfe,False,5,5.0,100,2.0,159,0.0299919676035642,87.01415872573853
0,fig16b,False,1,strong_wolfe,False,40,20.0,100,0.01,998,0.0006144234212115,1613.4179565906525
0,fig4a,False,0,strong_wolfe,False,40,20.0,100,0.01,874,0.0010504575911909,1406.5832414627075
0,fig16b,False,1,strong_wolfe,False,20,10.0,100,0.9,651,0.0004920798819512,1368.144147157669
0,fig16b,False,1,strong_wolfe,False,40,,100,0.9,216,0.0002181784802814,1606.6846685409546
0,fig4a,False,0,strong_wolfe,False,40,40.0,100,0.01,622,0.0005035041831433,1888.2281692028048
0,fig16b,False,1,strong_wolfe,False,5,,100,0.01,2001,0.0023434753529727,1209.704967737198
0,fig4a,False,1,strong_wolfe,False,10,10.0,100,1.1,851,0.0006062675383873,1731.2683682441711
0,fig4a,False,1,strong_wolfe,False,10,10.0,100,1.0,829,0.0005761450738646,779.5785684585571
0,fig16b,False,0,strong_wolfe,False,5,,100,0.1,1404,0.0011805439135059,821.7086424827576
0,fig16b,False,1,strong_wolfe,False,20,20.0,100,0.3,444,0.0003161142230965,964.2493762969972
0,fig16b,False,1,strong_wolfe,False,5,,100,0.9,1008,0.000698737159837,1372.791945695877
0,fig16b,False,0,strong_wolfe,False,40,,100,0.1,286,0.0002684085920918,1132.501221656799
0,fig16b,False,1,strong_wolfe,False,40,40.0,100,1.0,222,0.000216246175114,936.0314290523528
0,fig4a,False,1,strong_wolfe,False,20,10.0,100,0.1,1096,0.0010802869219332,993.7833783626556
0,fig16b,False,1,strong_wolfe,False,10,10.0,100,0.3,770,0.0005052388878539,887.1476731300354
0,fig4a,False,1,strong_wolfe,False,20,,100,0.5,458,0.0005315081798471,1902.046170949936
0,fig4a,False,0,strong_wolfe,False,20,10.0,100,0.9,728,0.0005545452004298,1624.9382305145264
0,fig16b,False,1,strong_wolfe,False,5,2.0,100,0.9,2001,0.0047543970867991,1190.9744453430176
0,fig4a,False,1,strong_wolfe,False,20,10.0,100,2.0,144,0.0440489761531353,166.1632833480835
0,fig16b,False,1,strong_wolfe,False,5,,100,0.5,1056,0.0007214767392724,1432.4667446613312
0,fig16b,False,0,strong_wolfe,False,10,10.0,100,1.1,585,0.0004393333510961,1294.7650926113129
0,fig4a,False,0,strong_wolfe,False,10,5.0,100,0.03,2001,0.0054550231434404,967.1013474464417
0,fig16b,False,1,strong_wolfe,False,5,,100,1.0,1010,0.0006269228179007,582.0618677139282
0,fig16b,False,0,strong_wolfe,False,20,20.0,100,0.01,908,0.0005520915728993,1548.0505764484406
0,fig16b,False,0,strong_wolfe,False,5,5.0,100,0.9,1002,0.0009162908536382,1206.0370693206787
