index,filename,seed,loss,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,synth_loss,synth_duration
0,fig4a,1,0.060175233190041644,40,20.0,10,0.3,101,0.0085186986252665,248.8845841884613
0,fig4a,1,0.16325523629209873,10,10.0,10,0.3,101,0.0260206162929534,115.88428068161012
0,fig16b,1,0.17992071442276725,5,2.0,300,3.0,101,0.0283003933727741,36.863025426864624
0,fig4a,0,0.014927092041081608,40,,300,1.0,101,0.0019197795772925,477.0241050720215
0,fig16b,1,0.04910198869131693,10,5.0,100,1.0,101,0.0072496156208217,66.62301540374756
0,fig16d,1,0.8086877069473544,40,,100,3.0,62,0.1316309422254562,144.6135504245758
0,fig16d,1,0.7654353310100532,40,20.0,100,0.3,87,0.1280586868524551,197.7078108787537
0,fig16b,0,0.02840820131437701,10,10.0,30,0.3,101,0.0040136994794011,117.79972553253174
0,fig16b,0,0.011425561062254102,40,20.0,300,3.0,101,0.0016741403378546,291.3855423927307
0,fig4a,1,0.03309112716514746,40,40.0,3,1.0,101,0.0046578212641179,460.7464380264282
0,fig4a,1,0.3701644616616766,5,5.0,3,3.0,101,0.0586172938346862,66.91629672050476
0,fig4a,1,0.010674921002958105,40,40.0,30,0.3,101,0.0014562724390998,478.0451529026032
0,fig4a,1,0.07122170860341691,10,,10,3.0,101,0.0109786977991461,143.07543325424194
